path,relative_path,filename,valid_filename,hash,channels,sample_rate,sample_width,frame_count,duration_sec,error,modality,vocal_channel,emotion_code,emotion_name,target_class,intensity,statement,repetition,actor,clean_path,clean_relative,clean_sample_rate,clean_channels,balanced_path,balanced_relative
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_23\03-01-05-02-01-02-23.wav,audio_speech_actors_01-24/Actor_23/03-01-05-02-01-02-23.wav,03-01-05-02-01-02-23.wav,True,fcbae5590c8ab63efcd689a87745c32bf7015f94,1,48000,2,160160,3.336667,,03,01,05,angry,distressed,02,01,02,23,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-02-01-02-23.wav,distressed/03-01-05-02-01-02-23.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-02-01-02-23.wav,distressed/03-01-05-02-01-02-23.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_04\03-01-05-01-01-01-04.wav,audio_speech_actors_01-24/Actor_04/03-01-05-01-01-01-04.wav,03-01-05-01-01-01-04.wav,True,670fd1cc6141462cc5db31925b2e6f5ce3d88256,1,48000,2,177778,3.703708,,03,01,05,angry,distressed,01,01,01,04,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-01-01-01-04.wav,distressed/03-01-05-01-01-01-04.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-01-01-01-04.wav,distressed/03-01-05-01-01-01-04.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_10\03-01-05-01-02-02-10.wav,audio_speech_actors_01-24/Actor_10/03-01-05-01-02-02-10.wav,03-01-05-01-02-02-10.wav,True,97a41ea6f9620610adafb9d1c839463035e2ef37,1,48000,2,198599,4.137479,,03,01,05,angry,distressed,01,02,02,10,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-01-02-02-10.wav,distressed/03-01-05-01-02-02-10.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-01-02-02-10.wav,distressed/03-01-05-01-02-02-10.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_11\03-01-07-02-02-02-11.wav,audio_speech_actors_01-24/Actor_11/03-01-07-02-02-02-11.wav,03-01-07-02-02-02-11.wav,True,6b420cb34abc0d3b5f4110d217e11e76694c55ec,1,48000,2,179379,3.737062,,03,01,07,disgust,distressed,02,02,02,11,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-07-02-02-02-11.wav,distressed/03-01-07-02-02-02-11.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-07-02-02-02-11.wav,distressed/03-01-07-02-02-02-11.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_07\03-01-05-02-02-02-07.wav,audio_speech_actors_01-24/Actor_07/03-01-05-02-02-02-07.wav,03-01-05-02-02-02-07.wav,True,cbfcf7789f743ff3daaba5f66ba8df2ccfae61ad,1,48000,2,208208,4.337667,,03,01,05,angry,distressed,02,02,02,07,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-02-02-02-07.wav,distressed/03-01-05-02-02-02-07.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-02-02-02-07.wav,distressed/03-01-05-02-02-02-07.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_18\03-01-07-02-02-01-18.wav,audio_speech_actors_01-24/Actor_18/03-01-07-02-02-01-18.wav,03-01-07-02-02-01-18.wav,True,73dfaa40a6d4c52ed80905083c56d88a8b98ef44,1,48000,2,222622,4.637958,,03,01,07,disgust,distressed,02,02,01,18,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-07-02-02-01-18.wav,distressed/03-01-07-02-02-01-18.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-07-02-02-01-18.wav,distressed/03-01-07-02-02-01-18.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_08\03-01-05-01-02-02-08.wav,audio_speech_actors_01-24/Actor_08/03-01-05-01-02-02-08.wav,03-01-05-01-02-02-08.wav,True,c52fe997a8107ff5f8294c995e71c895e64f3f06,1,48000,2,171371,3.570229,,03,01,05,angry,distressed,01,02,02,08,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-01-02-02-08.wav,distressed/03-01-05-01-02-02-08.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-01-02-02-08.wav,distressed/03-01-05-01-02-02-08.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_15\03-01-05-02-01-01-15.wav,audio_speech_actors_01-24/Actor_15/03-01-05-02-01-01-15.wav,03-01-05-02-01-01-15.wav,True,0fea895b7840e0ca8cda4162cc9fa614704f9305,1,48000,2,169770,3.536875,,03,01,05,angry,distressed,02,01,01,15,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-02-01-01-15.wav,distressed/03-01-05-02-01-01-15.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-02-01-01-15.wav,distressed/03-01-05-02-01-01-15.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_05\03-01-05-02-02-02-05.wav,audio_speech_actors_01-24/Actor_05/03-01-05-02-02-02-05.wav,03-01-05-02-02-02-05.wav,True,1727ce6b4c33bb6c65562a49fbc3dc46815a4a6e,1,48000,2,174575,3.636979,,03,01,05,angry,distressed,02,02,02,05,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-02-02-02-05.wav,distressed/03-01-05-02-02-02-05.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-02-02-02-05.wav,distressed/03-01-05-02-02-02-05.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_16\03-01-07-02-02-02-16.wav,audio_speech_actors_01-24/Actor_16/03-01-07-02-02-02-16.wav,03-01-07-02-02-02-16.wav,True,f829b734d8d2ee7b6d950bae9dcdf3def27ae89a,1,48000,2,198599,4.137479,,03,01,07,disgust,distressed,02,02,02,16,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-07-02-02-02-16.wav,distressed/03-01-07-02-02-02-16.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-07-02-02-02-16.wav,distressed/03-01-07-02-02-02-16.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_08\03-01-07-02-02-02-08.wav,audio_speech_actors_01-24/Actor_08/03-01-07-02-02-02-08.wav,03-01-07-02-02-02-08.wav,True,67391c10a759575377ea4faa8973f86d3047c27f,1,48000,2,185785,3.870521,,03,01,07,disgust,distressed,02,02,02,08,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-07-02-02-02-08.wav,distressed/03-01-07-02-02-02-08.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-07-02-02-02-08.wav,distressed/03-01-07-02-02-02-08.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_03\03-01-07-01-01-01-03.wav,audio_speech_actors_01-24/Actor_03/03-01-07-01-01-01-03.wav,03-01-07-01-01-01-03.wav,True,2e7cfdcd6e6823e90d6b5d117c746a2fea2a18dc,1,48000,2,193794,4.037375,,03,01,07,disgust,distressed,01,01,01,03,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-07-01-01-01-03.wav,distressed/03-01-07-01-01-01-03.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-07-01-01-01-03.wav,distressed/03-01-07-01-01-01-03.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_02\03-01-05-01-02-01-02.wav,audio_speech_actors_01-24/Actor_02/03-01-05-01-02-01-02.wav,03-01-05-01-02-01-02.wav,True,5ce39f899b093480304be98be2afbecd0d274642,1,48000,2,180980,3.770417,,03,01,05,angry,distressed,01,02,01,02,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-01-02-01-02.wav,distressed/03-01-05-01-02-01-02.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-01-02-01-02.wav,distressed/03-01-05-01-02-01-02.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_16\03-01-05-02-02-02-16.wav,audio_speech_actors_01-24/Actor_16/03-01-05-02-02-02-16.wav,03-01-05-02-02-02-16.wav,True,33f145bf4165849a61a381ae66f7c48f362b1444,1,48000,2,195396,4.07075,,03,01,05,angry,distressed,02,02,02,16,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-02-02-02-16.wav,distressed/03-01-05-02-02-02-16.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-02-02-02-16.wav,distressed/03-01-05-02-02-02-16.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_09\03-01-05-02-02-02-09.wav,audio_speech_actors_01-24/Actor_09/03-01-05-02-02-02-09.wav,03-01-05-02-02-02-09.wav,True,7bb2c4fdc759d71c910c5366e9743ec8a8ff0aa5,1,48000,2,190591,3.970646,,03,01,05,angry,distressed,02,02,02,09,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-02-02-02-09.wav,distressed/03-01-05-02-02-02-09.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-02-02-02-09.wav,distressed/03-01-05-02-02-02-09.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_22\03-01-07-02-01-01-22.wav,audio_speech_actors_01-24/Actor_22/03-01-07-02-01-01-22.wav,03-01-07-02-01-01-22.wav,True,57c59d14f62da46952eed39e1b43eb656228a401,1,48000,2,203403,4.237563,,03,01,07,disgust,distressed,02,01,01,22,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-07-02-01-01-22.wav,distressed/03-01-07-02-01-01-22.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-07-02-01-01-22.wav,distressed/03-01-07-02-01-01-22.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_16\03-01-05-02-01-02-16.wav,audio_speech_actors_01-24/Actor_16/03-01-05-02-01-02-16.wav,03-01-05-02-01-02-16.wav,True,455fb8ced59dc70c5e50e977fc5ffaeb1a761812,1,48000,2,179379,3.737062,,03,01,05,angry,distressed,02,01,02,16,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-02-01-02-16.wav,distressed/03-01-05-02-01-02-16.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-02-01-02-16.wav,distressed/03-01-05-02-01-02-16.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_23\03-01-05-01-01-01-23.wav,audio_speech_actors_01-24/Actor_23/03-01-05-01-01-01-23.wav,03-01-05-01-01-01-23.wav,True,57875a42fc1f442f3d09fcbffcec0ae3f0da913b,1,48000,2,158559,3.303313,,03,01,05,angry,distressed,01,01,01,23,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-01-01-01-23.wav,distressed/03-01-05-01-01-01-23.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-01-01-01-23.wav,distressed/03-01-05-01-01-01-23.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_20\03-01-07-01-01-02-20.wav,audio_speech_actors_01-24/Actor_20/03-01-07-01-01-02-20.wav,03-01-07-01-01-02-20.wav,True,07d9847bb44311b25a43d596350362d5a34c28b0,1,48000,2,179379,3.737062,,03,01,07,disgust,distressed,01,01,02,20,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-07-01-01-02-20.wav,distressed/03-01-07-01-01-02-20.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-07-01-01-02-20.wav,distressed/03-01-07-01-01-02-20.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_11\03-01-07-01-02-02-11.wav,audio_speech_actors_01-24/Actor_11/03-01-07-01-02-02-11.wav,03-01-07-01-02-02-11.wav,True,83a3f73b20d3efad680369fd71e02f0a565ad04c,1,48000,2,176176,3.670333,,03,01,07,disgust,distressed,01,02,02,11,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-07-01-02-02-11.wav,distressed/03-01-07-01-02-02-11.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-07-01-02-02-11.wav,distressed/03-01-07-01-02-02-11.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_16\03-01-05-01-02-01-16.wav,audio_speech_actors_01-24/Actor_16/03-01-05-01-02-01-16.wav,03-01-05-01-02-01-16.wav,True,e747a91d018c7321888f302cd1bf0c42bb7612ca,1,48000,2,187387,3.903896,,03,01,05,angry,distressed,01,02,01,16,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-01-02-01-16.wav,distressed/03-01-05-01-02-01-16.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-01-02-01-16.wav,distressed/03-01-05-01-02-01-16.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_02\03-01-07-01-01-01-02.wav,audio_speech_actors_01-24/Actor_02/03-01-07-01-01-01-02.wav,03-01-07-01-01-01-02.wav,True,503b198ad2f85ba54b2834d7031178be7fccdde7,1,48000,2,176176,3.670333,,03,01,07,disgust,distressed,01,01,01,02,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-07-01-01-01-02.wav,distressed/03-01-07-01-01-01-02.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-07-01-01-01-02.wav,distressed/03-01-07-01-01-01-02.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_17\03-01-05-01-01-02-17.wav,audio_speech_actors_01-24/Actor_17/03-01-05-01-01-02-17.wav,03-01-05-01-01-02-17.wav,True,17c815dd4959a6354886cf5bbfa126f3d7360ea0,1,48000,2,177778,3.703708,,03,01,05,angry,distressed,01,01,02,17,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-01-01-02-17.wav,distressed/03-01-05-01-01-02-17.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-01-01-02-17.wav,distressed/03-01-05-01-01-02-17.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_19\03-01-07-01-02-02-19.wav,audio_speech_actors_01-24/Actor_19/03-01-07-01-02-02-19.wav,03-01-07-01-02-02-19.wav,True,1803e1eadced6984f827d042e2a34727d3f1bb02,1,48000,2,188989,3.937271,,03,01,07,disgust,distressed,01,02,02,19,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-07-01-02-02-19.wav,distressed/03-01-07-01-02-02-19.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-07-01-02-02-19.wav,distressed/03-01-07-01-02-02-19.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_07\03-01-05-02-02-01-07.wav,audio_speech_actors_01-24/Actor_07/03-01-05-02-02-01-07.wav,03-01-05-02-02-01-07.wav,True,3381151b9c92fe7d48d73d26be7385ae031a4117,1,48000,2,184184,3.837167,,03,01,05,angry,distressed,02,02,01,07,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-02-02-01-07.wav,distressed/03-01-05-02-02-01-07.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-02-02-01-07.wav,distressed/03-01-05-02-02-01-07.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_10\03-01-07-02-01-02-10.wav,audio_speech_actors_01-24/Actor_10/03-01-07-02-01-02-10.wav,03-01-07-02-01-02-10.wav,True,05d62febe94e393b06e00be0a76ea9e19499316b,1,48000,2,217818,4.537875,,03,01,07,disgust,distressed,02,01,02,10,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-07-02-01-02-10.wav,distressed/03-01-07-02-01-02-10.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-07-02-01-02-10.wav,distressed/03-01-07-02-01-02-10.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_05\03-01-07-02-01-02-05.wav,audio_speech_actors_01-24/Actor_05/03-01-07-02-01-02-05.wav,03-01-07-02-01-02-05.wav,True,6b9fc4ad23d6865b8531e533a44e317d0568f36f,1,48000,2,187387,3.903896,,03,01,07,disgust,distressed,02,01,02,05,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-07-02-01-02-05.wav,distressed/03-01-07-02-01-02-05.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-07-02-01-02-05.wav,distressed/03-01-07-02-01-02-05.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_18\03-01-05-02-02-02-18.wav,audio_speech_actors_01-24/Actor_18/03-01-05-02-02-02-18.wav,03-01-05-02-02-02-18.wav,True,faffb7175598d126e6ad24cf084cd1cc493f79bd,1,48000,2,203403,4.237563,,03,01,05,angry,distressed,02,02,02,18,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-05-02-02-02-18.wav,distressed/03-01-05-02-02-02-18.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-05-02-02-02-18.wav,distressed/03-01-05-02-02-02-18.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_08\03-01-07-02-01-01-08.wav,audio_speech_actors_01-24/Actor_08/03-01-07-02-01-01-08.wav,03-01-07-02-01-01-08.wav,True,81182c4e8000a7b239e5e6c9442ce4caa341caf2,1,48000,2,195395,4.070729,,03,01,07,disgust,distressed,02,01,01,08,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\distressed\03-01-07-02-01-01-08.wav,distressed/03-01-07-02-01-01-08.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\distressed\03-01-07-02-01-01-08.wav,distressed/03-01-07-02-01-01-08.wav
